ID,block,frequency,trial,cue,target,targOrient,response,RT
37,4,0,33,blank,incongRight,180,1,0.513925
37,4,0,34,centre,incongRight,180,1,0.50322
37,4,0,35,centre,incongLeft,0,1,0.621715
37,4,0,36,blank,incongLeft,180,1,0.59763
37,4,0,37,blank,congLeft,180,1,0.394155
37,4,0,38,centre,congLeft,180,1,0.432775
37,4,0,39,blank,congRight,0,1,0.4396
37,4,0,40,blank,incongRight,180,1,0.529425
37,4,0,41,blank,congRight,0,1,0.52755
37,4,0,42,centre,incongLeft,0,1,0.53188
37,4,0,43,upper,congLeft,0,1,0.7952
37,4,0,44,centre,congLeft,0,1,0.49028
37,4,0,45,blank,congLeft,180,1,0.63158
37,4,0,46,centre,congRight,180,1,0.870475
37,4,0,47,centre,incongLeft,180,1,0.52707
37,4,0,48,centre,congRight,180,1,0.425405
37,5,0,1,blank,incongLeft,180,1,0.599435
37,5,0,2,centre,incongLeft,180,1,0.47383
37,5,0,3,blank,incongLeft,180,1,0.539505
37,5,0,4,lower,incongLeft,180,1,0.46287
37,5,0,5,centre,incongRight,180,1,0.50469
37,5,0,6,blank,congRight,180,1,0.49869
37,5,0,7,blank,congRight,0,1,0.57847
37,5,0,8,blank,congLeft,180,1,0.648615
37,5,0,9,lower,incongLeft,180,1,0.55401
37,5,0,10,lower,congLeft,180,1,0.55276
37,5,0,11,upper,congLeft,0,1,0.43065
37,5,0,12,centre,congRight,180,1,0.385245
37,5,0,13,blank,congLeft,180,1,0.50194
37,5,0,14,centre,incongLeft,0,0,0.424585
37,5,0,15,blank,congLeft,0,1,0.438585
37,5,0,16,lower,incongRight,180,1,0.513905
37,5,0,17,lower,congRight,180,1,0.36766
37,5,0,18,centre,incongRight,0,1,0.696525
37,5,0,19,centre,incongLeft,0,1,0.593775
37,5,0,20,lower,congLeft,180,1,0.449035
37,5,0,21,centre,incongRight,180,1,0.611915
37,5,0,22,blank,incongLeft,0,1,0.571885
37,5,0,23,upper,congRight,0,1,0.419995
37,5,0,24,upper,congRight,0,1,0.37399
37,5,0,25,centre,congRight,180,1,0.44443
37,5,0,26,lower,congRight,180,1,0.48976
37,5,0,27,upper,incongRight,0,1,0.53076
37,5,0,28,blank,incongLeft,0,1,0.45783
37,5,0,29,upper,incongLeft,0,1,0.427725
37,5,0,30,upper,congLeft,0,1,0.34736
37,5,0,31,blank,incongRight,180,1,0.69378
37,5,0,32,blank,incongRight,180,1,0.61321
37,5,0,33,blank,congRight,180,1,0.53675
37,5,0,34,centre,congLeft,180,1,0.41903
37,5,0,35,blank,incongRight,0,1,0.596345
37,5,0,36,blank,incongRight,0,1,0.52578
37,5,0,37,centre,congRight,0,1,0.495615
37,5,0,38,lower,incongRight,180,1,0.468115
37,5,0,39,upper,incongLeft,0,1,0.547175
37,5,0,40,centre,congLeft,0,1,0.463615
37,5,0,41,blank,congRight,0,1,0.43421
37,5,0,42,centre,incongRight,0,1,0.546005
37,5,0,43,centre,congLeft,0,1,0.372815
37,5,0,44,blank,congLeft,0,1,0.420765
37,5,0,45,centre,incongLeft,180,0,0.436615
37,5,0,46,centre,congLeft,180,1,0.463605
37,5,0,47,centre,congRight,0,1,0.46888
37,5,0,48,upper,incongRight,0,1,0.450795
37,6,4,1,blank,incongLeft,180,1,0.75203
37,6,4,2,centre,incongRight,0,1,0.460575
37,6,4,3,blank,congLeft,0,1,0.488925
37,6,4,4,upper,incongLeft,0,1,0.54915
37,6,4,5,centre,incongRight,180,1,0.585505
37,6,4,6,centre,congRight,0,1,0.61862
37,6,4,7,centre,congRight,180,1,0.48214
37,6,4,8,blank,incongLeft,0,1,0.663295
37,6,4,9,upper,congLeft,0,1,0.382895
37,6,4,10,centre,congLeft,180,1,0.47338
37,6,4,11,blank,congRight,180,1,0.520025
37,6,4,12,lower,congRight,180,1,0.34088
37,6,4,13,lower,incongRight,180,1,0.44376
37,6,4,14,centre,incongRight,180,1,0.51602
37,6,4,15,upper,incongLeft,0,1,0.51497
37,6,4,16,centre,congLeft,0,1,0.41801
37,6,4,17,blank,congRight,180,1,0.436905
37,6,4,18,centre,incongLeft,180,1,0.554425
37,6,4,19,upper,incongRight,0,1,0.46579
37,6,4,20,blank,incongRight,180,1,0.6021
37,6,4,21,lower,incongRight,180,1,0.51099
37,6,4,22,lower,congRight,180,1,0.366585
37,6,4,23,centre,incongRight,0,1,0.854025
37,6,4,24,blank,incongLeft,0,1,0.479845
37,6,4,25,blank,congLeft,180,1,0.503695
37,6,4,26,centre,congLeft,180,1,0.397645
37,6,4,27,centre,incongLeft,0,0,0.394565
37,6,4,28,lower,incongLeft,180,1,0.440645
37,6,4,29,blank,incongRight,180,1,0.533505
37,6,4,30,centre,incongLeft,0,1,0.53635
37,6,4,31,upper,incongRight,0,1,0.447275
37,6,4,32,upper,congRight,0,1,0.36629
37,6,4,33,blank,congLeft,0,1,0.493775
37,6,4,34,blank,incongRight,0,1,0.56299
37,6,4,35,lower,congLeft,180,1,0.447475
37,6,4,36,blank,congRight,0,1,0.48059
37,6,4,37,blank,incongLeft,180,1,0.55182
37,6,4,38,centre,incongLeft,180,1,0.513795
37,6,4,39,lower,incongLeft,180,1,0.45489
37,6,4,40,centre,congLeft,0,1,0.563415
37,6,4,41,centre,congRight,180,1,0.453995
37,6,4,42,blank,congRight,0,1,0.500185
37,6,4,43,upper,congRight,0,1,0.50436
37,6,4,44,lower,congLeft,180,1,0.37338
37,6,4,45,centre,congRight,0,1,0.41122
37,6,4,46,upper,congLeft,0,1,0.50531
37,6,4,47,blank,incongRight,0,1,0.526995
37,6,4,48,blank,congLeft,180,1,0.50829
37,7,4,1,upper,congLeft,0,1,0.41474
37,7,4,2,centre,incongLeft,180,1,0.61652
37,7,4,3,centre,incongRight,0,1,0.54015
37,7,4,4,blank,congLeft,180,1,0.487145
37,7,4,5,blank,incongRight,180,1,0.62777
37,7,4,6,lower,incongRight,180,1,0.49767
37,7,4,7,lower,incongLeft,180,1,0.444885
37,7,4,8,centre,congRight,180,1,0.399845
37,7,4,9,centre,congRight,180,1,0.355305
37,7,4,10,lower,congLeft,180,1,0.36874
37,7,4,11,centre,congLeft,0,1,0.50057
37,7,4,12,lower,congRight,180,1,0.36476
37,7,4,13,centre,incongLeft,180,1,0.59908
37,7,4,14,blank,incongRight,0,1,0.630055
37,7,4,15,upper,congRight,0,1,0.344545
37,7,4,16,upper,incongLeft,0,1,0.458645
37,7,4,17,blank,incongLeft,180,1,0.53676
37,7,4,18,upper,incongLeft,0,1,0.515805
37,7,4,19,blank,incongLeft,0,1,0.496045
37,7,4,20,lower,incongRight,180,1,0.513335
37,7,4,21,centre,congLeft,180,1,0.47778
37,7,4,22,blank,congLeft,180,1,0.413065
37,7,4,23,blank,incongRight,180,1,0.47873
37,7,4,24,upper,incongRight,0,1,0.554665
37,7,4,25,upper,congLeft,0,1,0.41634
37,7,4,26,lower,congLeft,180,1,0.365645
37,7,4,27,centre,congLeft,0,1,0.442755
37,7,4,28,centre,congLeft,180,1,0.41129
37,7,4,29,lower,incongLeft,180,1,0.480585
37,7,4,30,centre,incongRight,0,1,0.557615
37,7,4,31,blank,incongLeft,180,1,0.61401
37,7,4,32,centre,incongRight,180,1,0.613575
37,7,4,33,blank,incongRight,0,1,0.65422
37,7,4,34,centre,incongLeft,0,1,0.53652
37,7,4,35,blank,congLeft,0,1,0.45369
37,7,4,36,blank,congRight,0,1,0.38928
37,7,4,37,blank,congRight,0,1,0.32999
37,7,4,38,upper,incongRight,0,1,0.569775
37,7,4,39,centre,congRight,0,1,0.370255
37,7,4,40,lower,congRight,180,1,0.39594
37,7,4,41,blank,congLeft,0,1,0.561265
37,7,4,42,blank,congRight,180,1,0.357665
37,7,4,43,blank,congRight,180,1,0.372945
37,7,4,44,centre,incongLeft,0,1,0.64629
37,7,4,45,blank,incongLeft,0,1,0.517625
37,7,4,46,centre,incongRight,180,1,0.647045
37,7,4,47,centre,congRight,0,1,0.4291
37,7,4,48,upper,congRight,0,1,0.34715
37,8,7,1,blank,incongLeft,0,1,0.52901
37,8,7,2,lower,incongRight,180,1,0.391145
37,8,7,3,lower,congRight,180,1,0.385195
37,8,7,4,blank,congLeft,0,1,0.498005
37,8,7,5,centre,congLeft,180,1,0.44574
37,8,7,6,upper,incongRight,0,1,0.532635
37,8,7,7,blank,incongLeft,180,1,0.60508
37,8,7,8,lower,congRight,180,1,0.375825
37,8,7,9,lower,congLeft,180,1,0.36068
37,8,7,10,centre,incongLeft,0,1,0.535055
37,8,7,11,lower,congLeft,180,1,0.354775
37,8,7,12,upper,incongLeft,0,1,0.51814
37,8,7,13,centre,incongRight,180,1,0.55203
37,8,7,14,blank,congRight,0,1,0.450275
37,8,7,15,lower,incongLeft,180,1,0.482655
37,8,7,16,centre,congRight,0,1,0.41056
37,8,7,17,centre,congLeft,0,1,0.44771
37,8,7,18,centre,congRight,180,1,0.428255
37,8,7,19,blank,incongRight,180,1,0.66657
37,8,7,20,centre,congLeft,180,1,0.51103
37,8,7,21,blank,incongRight,0,1,0.535355
37,8,7,22,upper,congLeft,0,1,0.38961
37,8,7,23,blank,incongRight,180,1,0.59013
37,8,7,24,blank,congLeft,180,1,0.43972
37,8,7,25,upper,congLeft,0,1,0.39704
37,8,7,26,blank,congRight,0,1,0.417815
37,8,7,27,blank,congRight,180,1,0.432055
37,8,7,28,lower,incongRight,180,1,0.51389
37,8,7,29,centre,congRight,180,1,0.384225
37,8,7,30,centre,incongLeft,180,1,0.69383
37,8,7,31,centre,incongLeft,0,1,0.67145
37,8,7,32,upper,incongLeft,0,1,0.456605
37,8,7,33,lower,incongLeft,180,1,0.480985
37,8,7,34,upper,congRight,0,1,0.3861
37,8,7,35,blank,incongLeft,0,1,0.597295
37,8,7,36,blank,congLeft,180,1,0.57305
37,8,7,37,blank,congLeft,0,1,0.47861
37,8,7,38,upper,congRight,0,1,0.40146
37,8,7,39,centre,congRight,0,1,0.369195
37,8,7,40,centre,congLeft,0,1,0.41222
37,8,7,41,blank,incongLeft,180,1,0.591245
37,8,7,42,blank,incongRight,0,1,0.528385
37,8,7,43,centre,incongLeft,180,1,0.54786
37,8,7,44,blank,congRight,180,1,0.49593
37,8,7,45,centre,incongRight,180,1,0.604095
37,8,7,46,upper,incongRight,0,1,0.43687
37,8,7,47,centre,incongRight,0,1,0.497675
37,8,7,48,centre,incongRight,0,1,0.4533
37,9,7,1,upper,incongLeft,0,1,0.45526
37,9,7,2,centre,congLeft,180,1,0.56325
37,9,7,3,blank,congRight,180,1,0.510505
37,9,7,4,blank,congRight,0,1,0.447395
37,9,7,5,lower,congLeft,180,1,0.35609
37,9,7,6,upper,congLeft,0,1,0.421015
37,9,7,7,lower,congRight,180,1,0.3121
37,9,7,8,blank,incongRight,180,1,0.532295
37,9,7,9,blank,incongLeft,0,1,0.56833
37,9,7,10,upper,incongRight,0,1,0.485635
37,9,7,11,blank,incongLeft,180,1,0.637825
37,9,7,12,upper,congRight,0,1,0.38988
37,9,7,13,lower,incongLeft,180,1,0.4654
37,9,7,14,blank,congLeft,180,1,0.477995
37,9,7,15,centre,incongRight,180,0,0.38479
37,9,7,16,centre,congRight,0,1,0.447205
37,9,7,17,blank,congLeft,180,1,0.454245
37,9,7,18,blank,incongRight,180,1,0.701175
37,9,7,19,lower,incongLeft,180,1,0.46354
37,9,7,20,centre,congLeft,0,1,0.46715
37,9,7,21,centre,incongLeft,180,1,0.534595
37,9,7,22,centre,incongRight,0,1,0.469015
37,9,7,23,upper,incongLeft,0,1,0.45583
37,9,7,24,blank,congLeft,0,1,0.46345
37,9,7,25,blank,congRight,180,1,0.448665
37,9,7,26,centre,incongLeft,0,1,0.56593
37,9,7,27,upper,congLeft,0,1,0.36554
37,9,7,28,upper,incongRight,0,1,0.434595
37,9,7,29,blank,congRight,0,1,0.50255
37,9,7,30,centre,congRight,0,1,0.371285
37,9,7,31,blank,congLeft,0,1,0.43207
37,9,7,32,centre,incongRight,0,1,0.68826
37,9,7,33,centre,congRight,180,1,0.46065
37,9,7,34,blank,incongLeft,0,1,0.54771
37,9,7,35,lower,incongRight,180,1,0.50104
37,9,7,36,centre,incongRight,180,1,0.530095
37,9,7,37,centre,congRight,180,1,0.42168
37,9,7,38,upper,congRight,0,1,0.373755
37,9,7,39,lower,congLeft,180,1,0.413465
37,9,7,40,blank,incongLeft,180,1,0.534405
37,9,7,41,lower,congRight,180,1,0.41535
37,9,7,42,centre,incongLeft,0,0,0.450545
37,9,7,43,lower,incongRight,180,1,0.48398
37,9,7,44,centre,congLeft,0,1,0.42746
37,9,7,45,centre,incongLeft,180,1,0.55484
37,9,7,46,blank,incongRight,0,1,0.531065
37,9,7,47,centre,congLeft,180,1,0.46604
37,9,7,48,blank,incongRight,0,1,0.61682
38,1,4,1,upper,congLeft,0,1,0.439915
38,1,4,2,centre,incongRight,180,1,0.640205
38,1,4,3,centre,incongLeft,0,1,0.52741
38,1,4,4,centre,incongLeft,180,1,0.57723
38,1,4,5,lower,congRight,180,1,0.5033
38,1,4,6,centre,incongRight,0,1,0.62192
38,1,4,7,centre,incongRight,180,1,0.6545
38,1,4,8,blank,incongRight,0,1,0.592355
38,1,4,9,lower,incongLeft,180,1,0.54845
38,1,4,10,lower,incongRight,180,1,0.76254
38,1,4,11,centre,congLeft,0,1,0.571645
38,1,4,12,blank,incongLeft,0,1,0.779685
38,1,4,13,upper,congRight,0,1,0.58568
38,1,4,14,centre,incongLeft,0,1,0.66727
38,1,4,15,blank,incongRight,180,1,0.79081
38,1,4,16,blank,incongLeft,180,1,0.694205
38,1,4,17,upper,incongRight,0,1,0.52729
38,1,4,18,upper,congRight,0,1,0.474815
38,1,4,19,centre,congRight,0,1,0.469505
38,1,4,20,centre,congLeft,180,1,0.527185
38,1,4,21,lower,congLeft,180,1,0.485235
38,1,4,22,centre,congLeft,0,1,0.492425
38,1,4,23,lower,incongLeft,180,1,0.633585
38,1,4,24,centre,congRight,180,1,0.568595
38,1,4,25,blank,incongRight,0,1,0.668465
38,1,4,26,lower,congLeft,180,1,0.42381
38,1,4,27,blank,congLeft,0,1,0.535025
38,1,4,28,centre,incongLeft,180,1,0.66815
38,1,4,29,blank,incongRight,180,1,0.77635
38,1,4,30,blank,congLeft,180,1,0.598425
38,1,4,31,blank,congLeft,0,1,0.565465
38,1,4,32,centre,congLeft,180,1,0.47726
38,1,4,33,centre,incongRight,0,1,0.70707
38,1,4,34,blank,congRight,0,1,0.61092
38,1,4,35,blank,congRight,180,1,0.521915
38,1,4,36,blank,congLeft,180,1,0.632135
38,1,4,37,upper,incongRight,0,1,0.52365
38,1,4,38,upper,incongLeft,0,1,0.516735
38,1,4,39,upper,congLeft,0,1,0.432075
38,1,4,40,blank,congRight,0,1,0.50004
38,1,4,41,blank,congRight,180,1,0.77048
38,1,4,42,centre,congRight,180,1,0.56344
38,1,4,43,blank,incongLeft,0,1,0.753635
38,1,4,44,lower,congRight,180,1,0.51042
38,1,4,45,lower,incongRight,180,1,0.573025
38,1,4,46,blank,incongLeft,180,1,0.76949
38,1,4,47,upper,incongLeft,0,1,0.533775
38,1,4,48,centre,congRight,0,1,0.542135
38,2,7,1,lower,incongRight,180,1,0.48237
38,2,7,2,centre,congLeft,0,1,0.519055
38,2,7,3,upper,congLeft,0,1,0.429245
38,2,7,4,upper,incongRight,0,1,0.597775
38,2,7,5,blank,congLeft,0,1,0.49645
38,2,7,6,centre,congLeft,0,1,0.45121
38,2,7,7,blank,congLeft,180,1,0.552485
38,2,7,8,blank,incongRight,180,1,0.68674
38,2,7,9,blank,incongLeft,0,1,0.55682
38,2,7,10,centre,incongRight,0,1,0.65215
38,2,7,11,blank,congRight,0,1,0.489965
38,2,7,12,centre,congRight,0,1,0.4386
38,2,7,13,centre,incongRight,180,1,0.65657
38,2,7,14,lower,incongRight,180,1,0.66512
38,2,7,15,upper,congRight,0,1,0.38434
38,2,7,16,lower,incongLeft,180,1,0.75238
38,2,7,17,centre,congRight,180,1,0.516365
38,2,7,18,upper,incongRight,0,1,0.785965
38,2,7,19,lower,congRight,180,1,0.50723
38,2,7,20,lower,congLeft,180,1,0.494845
38,2,7,21,blank,incongLeft,180,1,1.1897
38,2,7,22,blank,congRight,180,1,0.58501
38,2,7,23,centre,incongLeft,0,1,0.614875
38,2,7,24,blank,incongRight,0,1,0.61009
38,2,7,25,blank,incongLeft,0,1,0.618385
38,2,7,26,centre,congLeft,180,1,0.707435
38,2,7,27,centre,congLeft,180,1,0.5422
38,2,7,28,centre,incongLeft,0,1,0.609505
38,2,7,29,upper,incongLeft,0,1,0.545795
38,2,7,30,blank,congRight,0,1,0.564845
38,2,7,31,centre,incongLeft,180,1,0.669385
38,2,7,32,blank,congLeft,0,1,0.417125
38,2,7,33,lower,congLeft,180,1,0.455175
38,2,7,34,blank,congLeft,180,1,0.46786
38,2,7,35,centre,congRight,180,1,0.534065
38,2,7,36,blank,incongRight,180,1,0.694635
38,2,7,37,lower,incongLeft,180,1,0.738615
38,2,7,38,upper,congLeft,0,1,0.50165
38,2,7,39,upper,incongLeft,0,1,0.536385
38,2,7,40,centre,congRight,0,1,0.508445
38,2,7,41,upper,congRight,0,1,0.444
38,2,7,42,blank,congRight,180,1,0.44041
38,2,7,43,blank,incongLeft,180,1,0.93175
38,2,7,44,lower,congRight,180,1,0.515115
38,2,7,45,centre,incongRight,180,1,0.836355
38,2,7,46,centre,incongLeft,180,1,0.56507
38,2,7,47,blank,incongRight,0,1,0.845915
38,2,7,48,centre,incongRight,0,1,0.627365
38,3,4,1,lower,congRight,180,1,0.425805
38,3,4,2,centre,incongLeft,0,1,0.67946
38,3,4,3,centre,incongRight,0,1,0.55641
38,3,4,4,upper,congRight,0,1,0.44866
38,3,4,5,centre,incongRight,180,1,0.589335
38,3,4,6,upper,incongLeft,0,1,0.582085
38,3,4,7,blank,congLeft,0,1,0.455295
38,3,4,8,blank,congLeft,0,1,0.88176
38,3,4,9,lower,incongLeft,180,1,0.64837
38,3,4,10,blank,incongRight,180,1,0.58488
38,3,4,11,upper,congLeft,0,1,0.474195
38,3,4,12,lower,congLeft,180,1,0.4999
38,3,4,13,lower,congLeft,180,1,0.412685
38,3,4,14,blank,incongLeft,180,1,0.826905
38,3,4,15,lower,incongRight,180,1,0.58453
38,3,4,16,lower,incongLeft,180,1,0.52172
38,3,4,17,blank,congLeft,180,1,0.61688
38,3,4,18,blank,congLeft,180,1,0.511735
38,3,4,19,centre,congRight,0,1,0.48973
38,3,4,20,centre,congLeft,0,1,0.471545
38,3,4,21,blank,incongRight,180,1,0.68535
38,3,4,22,blank,incongRight,0,1,0.69018
38,3,4,23,centre,incongLeft,0,1,0.69373
38,3,4,24,upper,congRight,0,1,0.42315
38,3,4,25,blank,incongLeft,180,1,0.82506
38,3,4,26,blank,congRight,0,1,0.48188
38,3,4,27,blank,congRight,180,1,0.54996
38,3,4,28,upper,incongLeft,0,1,0.823535
38,3,4,29,lower,incongRight,180,1,0.490865
38,3,4,30,centre,congLeft,180,1,0.567075
38,3,4,31,upper,incongRight,0,1,0.528885
38,3,4,32,centre,congRight,180,1,0.4745
38,3,4,33,blank,incongRight,0,1,0.607285
38,3,4,34,upper,incongRight,0,1,0.562675
38,3,4,35,upper,congLeft,0,1,0.53465
38,3,4,36,centre,incongLeft,180,1,0.548575
38,3,4,37,centre,congLeft,180,1,0.42946
38,3,4,38,centre,incongLeft,180,1,0.463525
38,3,4,39,centre,incongRight,0,1,0.57183
38,3,4,40,centre,incongRight,180,1,0.665145
38,3,4,41,lower,congRight,180,1,0.483995
38,3,4,42,blank,incongLeft,0,1,0.62104
38,3,4,43,centre,congRight,180,1,0.49508
38,3,4,44,centre,congRight,0,1,0.508265
38,3,4,45,blank,congRight,180,1,0.484595
38,3,4,46,centre,congLeft,0,1,0.488025
38,3,4,47,blank,congRight,0,1,0.576275
38,3,4,48,blank,incongLeft,0,1,0.691485
38,4,7,1,upper,congRight,0,1,0.427655
38,4,7,2,blank,congLeft,180,1,0.617425
38,4,7,3,blank,congRight,0,1,0.46603
38,4,7,4,upper,congRight,0,1,0.441225
38,4,7,5,centre,incongRight,180,0,0.426925
38,4,7,6,centre,incongRight,0,1,0.754895
38,4,7,7,centre,congLeft,180,1,0.56353
38,4,7,8,lower,incongRight,180,1,0.4955
38,4,7,9,centre,congLeft,0,1,0.489225
38,4,7,10,centre,congRight,0,1,0.486585
38,4,7,11,centre,congRight,180,1,0.515625
38,4,7,12,blank,incongLeft,0,1,0.893135
38,4,7,13,blank,incongRight,0,1,0.75627
38,4,7,14,blank,congLeft,180,1,0.52201
38,4,7,15,blank,congLeft,0,1,0.492195
38,4,7,16,blank,congRight,180,1,0.508885
38,4,7,17,lower,congLeft,180,1,0.4483
38,4,7,18,blank,incongLeft,180,1,0.754385
38,4,7,19,blank,congLeft,0,1,0.51526
38,4,7,20,lower,congRight,180,1,0.45773
38,4,7,21,blank,incongLeft,180,1,1.233715
38,4,7,22,centre,incongLeft,0,1,0.648585
38,4,7,23,upper,incongLeft,0,1,0.521635
38,4,7,24,centre,congRight,0,1,0.495595
38,4,7,25,blank,incongRight,180,1,0.61681
38,4,7,26,upper,incongRight,0,1,0.544325
38,4,7,27,centre,congRight,180,1,0.500085
38,4,7,28,upper,congLeft,0,1,0.36536
38,4,7,29,upper,congLeft,0,1,0.43164
38,4,7,30,centre,incongRight,0,1,0.588095
38,4,7,31,centre,incongLeft,0,1,0.61334
38,4,7,32,centre,incongLeft,180,1,0.56495
38,4,7,33,centre,incongRight,180,1,0.56765
38,4,7,34,lower,incongLeft,180,1,0.51213
38,4,7,35,centre,congLeft,180,1,0.503545
38,4,7,36,upper,incongRight,0,1,0.559585
38,4,7,37,lower,incongRight,180,1,0.586285
38,4,7,38,blank,incongRight,180,1,0.5788
38,4,7,39,lower,congLeft,180,1,0.437935
38,4,7,40,lower,congRight,180,1,0.458045
38,4,7,41,upper,incongLeft,0,1,0.554155
38,4,7,42,blank,congRight,180,1,0.482015
38,4,7,43,blank,incongRight,0,1,0.6379
38,4,7,44,centre,congLeft,0,1,0.4489
38,4,7,45,lower,incongLeft,180,1,0.602595
38,4,7,46,centre,incongLeft,180,1,0.570165
38,4,7,47,blank,congRight,0,1,0.471945
38,4,7,48,blank,incongLeft,0,1,0.552115
38,5,0,1,upper,incongRight,0,1,0.5376
38,5,0,2,upper,incongLeft,0,1,0.482415
38,5,0,3,lower,incongLeft,180,1,0.50398
38,5,0,4,blank,incongLeft,180,1,0.61529
38,5,0,5,centre,congLeft,180,1,0.510095
38,5,0,6,centre,incongLeft,180,1,0.544665
38,5,0,7,lower,congLeft,180,1,0.443845
38,5,0,8,blank,congRight,0,1,0.537395
38,5,0,9,centre,congRight,180,1,0.51564
38,5,0,10,upper,congLeft,0,1,0.44355
38,5,0,11,centre,incongLeft,0,1,0.684245
38,5,0,12,centre,incongRight,180,1,0.583035
38,5,0,13,centre,incongRight,0,1,0.661335
38,5,0,14,blank,congRight,180,1,0.675715
38,5,0,15,centre,incongRight,0,1,0.645615
38,5,0,16,blank,congLeft,180,1,0.64869
38,5,0,17,centre,incongLeft,0,1,0.571295
38,5,0,18,upper,incongLeft,0,1,0.49214
38,5,0,19,centre,congLeft,0,1,0.565505
38,5,0,20,lower,congLeft,180,1,0.491125
38,5,0,21,upper,congRight,0,1,0.470895
38,5,0,22,blank,incongRight,0,1,0.731755
38,5,0,23,blank,congRight,180,1,0.67043
38,5,0,24,lower,incongRight,180,1,0.47055
38,5,0,25,lower,congRight,180,1,0.481415
38,5,0,26,blank,incongRight,0,1,0.68949
38,5,0,27,lower,incongLeft,180,1,0.536585
38,5,0,28,blank,incongLeft,0,1,0.6096
38,5,0,29,blank,incongLeft,180,1,0.68823
38,5,0,30,centre,congRight,0,1,0.535775
38,5,0,31,upper,congRight,0,1,0.419345
38,5,0,32,blank,congLeft,0,1,0.515215
38,5,0,33,upper,incongRight,0,1,0.54796
38,5,0,34,blank,incongLeft,0,1,0.59897
38,5,0,35,blank,incongRight,180,1,0.71806
38,5,0,36,lower,congRight,180,1,0.524885
38,5,0,37,blank,congRight,0,1,0.455525
38,5,0,38,blank,incongRight,180,1,0.360825
38,5,0,39,centre,congLeft,0,1,0.506925
38,5,0,40,centre,congRight,180,1,0.4693
38,5,0,41,blank,congLeft,180,1,0.49991
38,5,0,42,upper,congLeft,0,1,0.420455
38,5,0,43,centre,congRight,0,1,0.48812
38,5,0,44,centre,congLeft,180,1,0.455985
38,5,0,45,lower,incongRight,180,1,0.60059
38,5,0,46,centre,incongLeft,180,1,0.660085
38,5,0,47,centre,incongRight,180,1,0.62176
38,5,0,48,blank,congLeft,0,1,0.533585
38,6,0,1,centre,incongRight,180,1,0.58981
38,6,0,2,upper,congLeft,0,1,0.453695
38,6,0,3,blank,congRight,0,1,0.51018
38,6,0,4,centre,congRight,180,1,0.43506
38,6,0,5,lower,incongLeft,180,1,0.493005
38,6,0,6,centre,incongLeft,180,1,0.54414
38,6,0,7,blank,incongLeft,0,1,0.57209
38,6,0,8,lower,congRight,180,1,0.437535
38,6,0,9,centre,congLeft,180,1,0.4587
38,6,0,10,upper,incongLeft,0,1,0.510235
38,6,0,11,blank,incongRight,180,1,0.554165
38,6,0,12,blank,incongLeft,180,1,0.586795
38,6,0,13,centre,incongLeft,0,1,0.595715
38,6,0,14,lower,congRight,180,1,0.448595
38,6,0,15,upper,incongRight,0,1,0.498595
38,6,0,16,centre,incongRight,180,1,0.67519
38,6,0,17,centre,incongLeft,180,1,0.605055
38,6,0,18,centre,congRight,0,1,0.45569
38,6,0,19,centre,incongLeft,0,1,0.612235
38,6,0,20,upper,congLeft,0,1,0.41742
38,6,0,21,centre,incongRight,0,1,0.652835
38,6,0,22,blank,incongRight,0,1,0.587195
38,6,0,23,blank,congLeft,0,1,0.481535
38,6,0,24,blank,incongRight,180,1,0.734165
38,6,0,25,lower,congLeft,180,1,0.493615
38,6,0,26,blank,congLeft,180,1,0.509015
38,6,0,27,blank,congRight,180,1,0.50578
38,6,0,28,blank,congRight,0,1,0.55642
38,6,0,29,blank,congLeft,0,1,0.576815
38,6,0,30,upper,incongLeft,0,1,0.632845
38,6,0,31,centre,congLeft,0,1,0.51656
38,6,0,32,blank,incongLeft,180,1,0.738435
38,6,0,33,lower,incongRight,180,1,0.543815
38,6,0,34,upper,congRight,0,1,0.47437
38,6,0,35,centre,congRight,0,1,0.424305
38,6,0,36,lower,congLeft,180,1,0.417215
38,6,0,37,centre,congLeft,180,1,0.4321
38,6,0,38,centre,incongRight,0,0,0.46634
38,6,0,39,blank,incongRight,0,1,0.618455
38,6,0,40,blank,incongLeft,0,1,0.89476
38,6,0,41,centre,congLeft,0,1,0.587725
38,6,0,42,blank,congRight,180,1,0.509165
38,6,0,43,blank,congLeft,180,1,0.518355
38,6,0,44,lower,incongLeft,180,1,0.61356
38,6,0,45,upper,incongRight,0,1,0.585275
38,6,0,46,lower,incongRight,180,1,0.56161
38,6,0,47,centre,congRight,180,1,0.50392
38,6,0,48,upper,congRight,0,1,0.424545
38,7,4,1,lower,congRight,180,1,0.45169
38,7,4,2,blank,incongRight,0,1,0.558255
38,7,4,3,centre,incongRight,180,1,0.565475
38,7,4,4,blank,incongLeft,0,1,0.54453
38,7,4,5,upper,incongLeft,0,1,0.462105
38,7,4,6,centre,incongLeft,0,1,0.5819
38,7,4,7,centre,congRight,0,1,0.478215
38,7,4,8,centre,incongLeft,0,1,0.522125
38,7,4,9,blank,congRight,0,1,0.48553
38,7,4,10,blank,congRight,180,1,0.53189
38,7,4,11,centre,congLeft,0,1,0.42602
38,7,4,12,centre,congLeft,0,1,0.385985
38,7,4,13,blank,congRight,180,1,0.39873
38,7,4,14,upper,congRight,0,1,0.47175
38,7,4,15,blank,congRight,0,1,0.54848
