ID,version,Load,frequency,HR,FAR,Acc,RT,K,dPrime,criterion,Acc_bsl,K_bsl
S22,ChD_entr_4_BB,4,4,0.958333333333333,0.166666666666667,0.895833333333333,0.65638644106919,3.8,2.69908596222395,-0.382121415010272,-0.104166666666667,-0.0499999999999999
S22,ChD_entr_4_BB,5,4,0.916666666666667,0.0833333333333333,0.916666666666667,0.666711310451744,4.54545454545454,2.76598825420128,1.11022302462516e-16,-0.0638297872340426,-0.090909090909091
S22,ChD_entr_4_BB,6,4,0.875,0,0.9375,0.672754518028863,5.25,Inf,Inf,0,-0.0416666666666666
S22,ChD_entr_4_BB,4,7,1,0,1,0.53282393717435,4,Inf,NaN,0,0
S22,ChD_entr_4_BB,5,7,0.916666666666667,0,0.958333333333333,0.575319780318969,4.58333333333333,Inf,Inf,-0.0212765957446808,-0.0833333333333334
S22,ChD_entr_4_BB,6,7,0.916666666666667,0.0416666666666667,0.9375,0.610401383703089,5.47826086956522,3.11465852322288,0.174335134510804,0,0
S23,ChD_entr_4_BB,4,0,0.958333333333333,0.0416666666666667,0.958333333333333,0.651578392020504,3.82608695652174,3.46332879224449,-2.22044604925031e-16,0,0
S23,ChD_entr_4_BB,5,0,0.958333333333333,0,0.979166666666667,0.643323018898469,4.79166666666667,Inf,Inf,0,0
S23,ChD_entr_4_BB,6,0,0.958333333333333,0,0.979166666666667,0.679487131083782,5.75,Inf,Inf,0,0
S23,ChD_entr_4_BB,4,4,0.875,0.0833333333333333,0.895833333333333,0.696585378975045,3.45454545454545,2.53334350747665,0.116322373362315,-0.0652173913043478,-0.0971074380165289
S23,ChD_entr_4_BB,5,4,1,0.0416666666666667,0.979166666666667,0.667693969477938,5,Inf,-Inf,0,0.0434782608695652
S23,ChD_entr_4_BB,6,4,0.791666666666667,0,0.895833333333333,0.688135113001335,4.75,Inf,Inf,-0.0851063829787233,-0.173913043478261
S23,ChD_entr_4_BB,4,7,0.916666666666667,0.0416666666666667,0.9375,0.791116732652881,3.65217391304348,3.11465852322288,0.174335134510804,-0.0217391304347826,-0.0454545454545455
S23,ChD_entr_4_BB,5,7,0.916666666666667,0.0833333333333333,0.916666666666667,0.786401274235007,4.54545454545454,2.76598825420128,1.11022302462516e-16,-0.0638297872340426,-0.0513833992094863
S23,ChD_entr_4_BB,6,7,0.916666666666667,0,0.958333333333333,0.728816704542648,5.5,Inf,Inf,-0.0212765957446808,-0.0434782608695652
